1	4	98.275092	55.645075	48.952628	0.811867	0.253620	0.999203	1.662556	1.000000	0.012833	12.140251	6.000000	84.705449	8.505779	4.000000	0.027631	12.254582	6.000000	58.924794	4.935226	3.000000	0.083953	1.420364	2.000000	42.912625
2	1	62.944130	19.271458	26.483454	0.934857	0.160737	0.285518	1.777839	4.000000	0.450096	4.833380	1.000000	90.572701	8.728218	3.000000	0.011264	9.372472	1.000000	4.160462	6.067370	3.000000	0.030073	12.426959	1.000000	36.605856
3	4	9.160327	5.745499	24.079424	0.659152	0.520198	0.283284	5.134149	6.000000	0.053322	14.186763	1.000000	65.865754	15.369834	2.000000	0.040253	3.667018	6.000000	96.768859	6.227849	3.000000	0.013374	13.106145	4.000000	72.882088
4	3	79.903968	50.770571	68.512064	0.497738	0.779428	0.366954	8.739024	5.000000	0.020046	4.930032	5.000000	33.649542	3.143046	2.000000	0.012591	11.231996	6.000000	63.387403	0.972238	6.000000	0.145956	13.210008	2.000000	89.030604
5	2	68.026984	11.533945	92.484706	0.492374	0.910709	0.420356	7.865813	6.000000	0.020844	14.094888	4.000000	75.558735	4.235025	6.000000	0.013991	13.307418	2.000000	51.541555	4.836063	6.000000	0.356153	18.765278	2.000000	64.447656
6	1	7.382785	88.005347	86.542825	0.708304	0.954658	0.180539	17.058221	6.000000	0.019707	16.163074	3.000000	39.534644	1.029313	6.000000	0.015246	13.456940	1.000000	72.253995	1.120383	1.000000	0.035916	4.130709	2.000000	36.695990
7	2	18.977069	63.727830	69.792015	0.462738	0.302574	0.732356	16.413631	2.000000	0.170556	5.658535	2.000000	4.427464	13.525392	2.000000	0.039885	16.085854	6.000000	45.495017	4.052396	4.000000	0.034542	4.840213	2.000000	89.085445
8	3	49.188341	64.512428	2.413472	0.136698	0.268943	0.277588	2.643186	1.000000	0.034252	9.431388	2.000000	23.556564	3.916547	2.000000	0.020780	1.869082	2.000000	81.547047	2.096288	1.000000	0.016660	6.067900	6.000000	32.540137
9	3	23.235650	46.746608	74.684540	0.701914	0.469614	0.458324	10.391582	1.000000	0.011507	9.166025	6.000000	33.147720	7.834345	2.000000	0.011408	13.940648	1.000000	57.831189	13.949477	2.000000	0.012398	8.463531	4.000000	91.378599
10	2	64.300006	98.691624	69.701620	0.246512	0.958375	0.934861	17.853789	3.000000	0.048398	7.683560	3.000000	1.506208	13.571923	3.000000	0.262723	6.921166	2.000000	12.613808	1.854758	5.000000	0.111840	2.343772	5.000000	68.619861
11	2	56.029876	25.698085	7.071062	0.374285	0.977165	0.341127	10.197210	4.000000	0.010460	8.137420	4.000000	15.380663	7.106490	1.000000	0.018670	16.427844	4.000000	13.972601	11.791409	1.000000	0.029327	1.300486	6.000000	66.001717
12	2	20.481390	73.618210	42.194063	0.541495	0.840319	0.123756	0.541026	3.000000	0.010302	8.881904	1.000000	83.607439	12.319064	4.000000	0.016700	2.673168	2.000000	83.384849	17.521135	1.000000	0.060993	15.278402	1.000000	21.494188
13	1	60.782361	21.507871	45.907442	0.521916	0.791378	0.447992	14.625747	1.000000	0.028437	2.064562	2.000000	24.554485	11.234549	1.000000	0.014431	9.220813	1.000000	94.998129	13.400949	3.000000	0.016853	16.603736	2.000000	25.323555
14	2	75.193006	71.072479	25.213936	0.334189	0.394953	0.187350	6.425899	5.000000	0.034273	9.765548	4.000000	51.681126	6.996448	4.000000	0.030343	4.559302	4.000000	40.787756	15.628155	2.000000	0.017998	3.315384	4.000000	91.761905
15	1	98.936072	99.055484	25.474142	0.364507	0.869886	0.767613	9.616365	4.000000	0.015252	1.897092	5.000000	3.920396	3.366077	3.000000	0.050385	8.157570	1.000000	53.506209	16.429917	5.000000	0.049895	14.814528	6.000000	37.072243
16	2	7.963203	71.378305	31.752330	0.521009	0.130563	0.159156	4.667234	4.000000	0.029699	7.133626	2.000000	23.548803	1.288778	3.000000	0.014949	14.183622	4.000000	56.288337	11.019262	5.000000	0.011814	12.167057	2.000000	68.509651
17	3	74.628286	24.970032	41.353920	0.662483	0.472352	0.475118	5.622049	5.000000	0.609918	6.225789	6.000000	52.343645	12.818775	3.000000	0.013983	16.711445	6.000000	45.593381	3.661175	2.000000	0.027457	15.562499	6.000000	79.643864
18	2	32.663206	96.809297	5.495350	0.715722	0.219253	0.485976	14.147549	2.000000	0.014750	3.651891	6.000000	63.813628	17.969858	5.000000	0.016929	12.418603	4.000000	79.018841	1.117289	6.000000	0.011192	12.353666	3.000000	58.665464
19	1	8.062027	75.124843	56.499925	0.899681	0.135297	0.117777	2.766114	1.000000	0.055275	5.257515	5.000000	38.743623	2.137674	6.000000	0.016341	14.666431	1.000000	66.670600	4.018824	3.000000	0.018712	14.600279	3.000000	76.402721
20	2	93.227269	54.722952	47.798219	0.405965	0.301214	0.636073	4.386596	6.000000	0.018254	2.834645	1.000000	86.626010	3.016082	5.000000	0.023891	8.143169	1.000000	88.669904	15.665438	6.000000	0.012248	18.193852	2.000000	65.429274
21	5	70.547594	9.182126	16.540415	0.491943	0.239985	0.946776	16.633354	4.000000	0.010144	11.332517	6.000000	68.855202	12.722942	5.000000	0.013801	7.981153	6.000000	81.133864	14.823617	1.000000	0.012353	4.960277	6.000000	19.045711
22	2	92.197740	95.852097	81.951015	0.969744	0.881282	0.184755	7.528554	2.000000	0.018018	9.212633	5.000000	7.865335	8.413249	5.000000	0.024952	17.676416	3.000000	3.013386	12.769568	4.000000	0.019892	11.375499	5.000000	8.567880
23	1	7.596773	68.636217	97.327497	0.607515	0.801086	0.221898	0.789289	2.000000	0.010954	8.918146	4.000000	27.159989	7.973344	1.000000	0.039846	15.744572	2.000000	4.903526	8.594009	6.000000	0.011750	13.566194	4.000000	12.914114
24	3	98.220123	56.535817	40.679834	0.392873	0.842757	0.466685	9.218607	2.000000	0.020830	3.332977	5.000000	49.698363	2.732263	1.000000	0.010045	5.495109	1.000000	61.437930	0.307398	2.000000	0.014771	11.471845	6.000000	47.758455
25	2	9.791722	97.391098	49.602804	0.215850	0.355913	0.783691	0.439529	5.000000	0.027859	12.417561	5.000000	4.475572	2.678428	1.000000	0.034580	5.891126	2.000000	50.209590	2.425888	6.000000	0.011197	4.305978	5.000000	63.946458
26	3	63.568280	58.160428	2.096515	0.552006	0.421298	0.786939	16.386058	6.000000	0.021347	7.549314	6.000000	25.836158	3.901032	1.000000	0.051982	9.099707	1.000000	28.143413	8.150975	6.000000	0.026895	1.070757	4.000000	25.310650
27	1	33.035312	2.211382	54.349327	0.316126	0.976780	0.571219	11.599724	2.000000	0.029407	2.063456	4.000000	93.553487	12.236642	6.000000	0.025365	0.996640	3.000000	41.326494	18.034417	5.000000	0.013980	12.511711	4.000000	66.204041
28	2	63.850997	32.110612	69.406359	0.191630	0.349182	0.595807	8.040387	6.000000	0.010861	8.022364	3.000000	20.402018	5.539118	5.000000	0.010124	8.785793	3.000000	70.423191	4.117407	4.000000	0.021212	4.256842	4.000000	13.604994
29	5	90.351187	62.102845	55.898410	0.258398	0.240116	0.342444	13.274359	3.000000	0.086109	15.802634	2.000000	19.534180	5.447923	2.000000	0.165917	12.755418	2.000000	84.530699	10.359296	3.000000	0.058719	3.410815	5.000000	52.930744
30	3	16.676339	1.441669	11.446215	0.249758	0.355907	0.356435	10.551059	6.000000	0.116572	16.227143	5.000000	51.037291	11.130521	1.000000	0.014761	2.317657	2.000000	32.195305	9.550888	4.000000	0.020698	14.573237	5.000000	90.686549
31	3	94.721687	20.496470	27.337915	0.236952	0.490746	0.602355	4.285372	2.000000	0.011259	13.311567	6.000000	76.308292	16.457099	5.000000	0.026775	8.040162	4.000000	21.812535	16.257973	6.000000	0.010712	13.294007	4.000000	41.391637
32	1	16.357268	48.224075	80.361931	0.973526	0.408615	0.867166	4.598284	3.000000	0.010678	17.554231	2.000000	55.723361	3.156718	3.000000	0.295454	11.631324	2.000000	43.632107	6.372033	2.000000	0.019202	3.092644	4.000000	92.318352
33	2	20.470323	7.258360	27.339129	0.418498	0.704928	0.964924	6.053247	2.000000	0.021142	5.055130	3.000000	57.062040	17.257717	1.000000	0.018926	2.886851	3.000000	30.559480	2.635553	2.000000	0.165681	8.267307	1.000000	88.477076
34	3	30.928128	81.551693	54.211367	0.509561	0.628021	0.660154	17.229876	6.000000	0.020221	1.959350	6.000000	90.112243	15.097108	1.000000	0.056016	7.211439	2.000000	87.753619	10.973353	2.000000	0.025495	14.329284	3.000000	46.382612
35	2	92.742630	19.809048	97.210598	0.303108	0.964670	0.384907	11.183741	4.000000	0.020868	18.023012	5.000000	2.680590	10.462241	3.000000	0.129351	13.132758	5.000000	50.279673	3.094489	4.000000	0.026978	2.628953	6.000000	50.500342
36	3	84.897585	44.968747	91.299210	0.790832	0.957736	0.135089	5.428478	2.000000	0.012612	10.749791	6.000000	52.846256	10.506919	2.000000	0.100000	16.367610	6.000000	67.401206	9.360200	2.000000	0.018965	11.901565	6.000000	37.118754
37	3	71.992028	36.381022	24.482709	0.565914	0.340425	0.936153	6.971738	2.000000	0.012388	5.487148	3.000000	26.303241	2.630936	3.000000	0.011713	5.484921	3.000000	15.415901	9.050748	4.000000	0.101041	5.695113	3.000000	73.326329
38	1	70.850846	95.603070	76.090899	0.498022	0.902161	0.603100	2.821285	3.000000	0.013736	7.885962	5.000000	60.880175	13.430687	1.000000	0.019645	0.599025	5.000000	57.809784	12.570070	3.000000	0.013216	12.112284	2.000000	13.205064
39	3	66.041828	66.121111	69.517750	0.225803	0.226446	0.247134	6.013239	3.000000	0.051726	5.799043	5.000000	24.232550	12.966115	1.000000	0.017937	11.712923	5.000000	6.632075	1.781283	6.000000	0.011735	7.918827	2.000000	88.125491
40	3	33.907758	85.250426	59.097311	0.412191	0.106403	0.541277	13.788842	6.000000	0.014877	12.412288	1.000000	28.314496	15.151445	5.000000	0.016591	8.711657	2.000000	9.138990	12.313222	5.000000	0.018800	0.650854	5.000000	93.234160
41	2	14.430050	85.747996	57.192627	0.496857	0.125726	0.395694	2.423339	5.000000	0.013164	1.344416	6.000000	42.957427	14.076883	1.000000	0.255666	6.220749	5.000000	22.388064	17.677748	5.000000	0.028661	9.508350	6.000000	77.514793
42	2	83.044529	55.925049	42.661770	0.615081	0.170187	0.956768	1.122204	6.000000	0.014630	17.288332	2.000000	13.667054	13.420278	1.000000	0.097069	1.742126	1.000000	16.981743	15.519204	4.000000	0.010310	4.878109	6.000000	39.558585
43	2	46.147891	28.318679	88.709484	0.246720	0.424068	0.599674	13.016891	4.000000	0.028126	7.584301	1.000000	50.664236	6.203504	4.000000	0.012929	4.283407	4.000000	84.297009	13.305518	5.000000	0.011509	16.182368	3.000000	45.721025
44	2	14.685076	58.661070	17.302497	0.841830	0.604969	0.474060	4.653852	6.000000	0.134644	2.479828	6.000000	7.756070	10.601231	5.000000	0.022466	5.950107	1.000000	91.561974	7.593809	4.000000	0.136172	10.502276	4.000000	93.362443
45	2	20.829355	65.720660	36.012696	0.111624	0.348806	0.102347	11.900461	6.000000	0.094195	2.554943	1.000000	2.190036	13.986898	6.000000	0.020944	5.431409	3.000000	82.009655	2.025774	1.000000	0.014495	2.863300	5.000000	4.452484
46	2	72.227878	1.573740	42.653212	0.487855	0.340170	0.177022	16.610044	6.000000	0.056883	15.814191	4.000000	76.033018	7.168647	2.000000	0.011449	3.170254	4.000000	10.278866	7.038298	3.000000	0.037795	14.067799	4.000000	44.927708
47	4	31.261561	13.890341	49.126593	0.848766	0.787095	0.596591	0.645250	2.000000	0.033368	11.449669	3.000000	67.490735	18.509200	3.000000	0.014040	7.107326	3.000000	94.031290	11.666051	2.000000	0.016362	1.475158	6.000000	93.669985
48	2	26.774334	18.078324	14.424323	0.921312	0.294926	0.129655	5.059835	4.000000	0.030757	1.203147	6.000000	12.589366	13.039561	3.000000	0.177612	11.978803	4.000000	72.509565	4.082314	6.000000	0.015524	13.948675	4.000000	10.339892
49	1	47.366044	60.572152	90.920517	0.291466	0.177463	0.468344	1.159490	1.000000	0.037309	7.184055	3.000000	22.534819	12.942584	2.000000	0.011239	7.790539	1.000000	26.810349	2.186966	1.000000	0.089706	11.476569	5.000000	40.525979
50	2	79.110603	70.159066	82.835586	0.415996	0.937471	0.470482	15.335904	5.000000	0.031772	5.112341	4.000000	44.063168	2.475259	5.000000	0.015060	1.708037	6.000000	7.917738	10.409566	2.000000	0.034104	3.646333	2.000000	9.450901
51	2	67.925309	46.419079	19.976454	0.509702	0.733734	0.781301	14.027082	2.000000	0.102521	6.842551	3.000000	48.354333	8.610097	1.000000	0.012324	16.575486	3.000000	93.449617	8.108559	4.000000	0.015228	16.438714	5.000000	76.866485
52	3	54.792761	40.586199	20.040885	0.966016	0.626193	0.413138	15.498694	1.000000	0.049278	9.861947	6.000000	97.802326	2.799706	6.000000	0.011340	1.571193	3.000000	4.474486	9.378850	2.000000	0.012944	12.967842	6.000000	67.378628
53	3	96.487856	40.173435	72.148352	0.181004	0.123245	0.366444	6.886315	6.000000	0.014072	14.971656	2.000000	83.642544	2.633260	3.000000	0.011748	8.573236	6.000000	88.128058	11.708466	5.000000	0.014501	18.264519	5.000000	95.574216
54	3	66.741859	39.410000	58.110956	0.851585	0.480758	0.764902	7.110020	2.000000	0.026846	17.186015	6.000000	94.696532	17.411237	1.000000	0.015155	10.730879	5.000000	66.687696	11.239128	6.000000	0.021073	3.675050	4.000000	38.235475
55	2	62.357456	8.633470	34.343479	0.567313	0.445799	0.206202	11.048996	6.000000	0.134374	1.378357	3.000000	62.139352	12.051584	2.000000	0.013791	9.314889	4.000000	96.196861	15.571299	5.000000	0.038271	0.702804	3.000000	82.365709
56	2	5.309812	14.414914	34.825314	0.536660	0.141635	0.422865	0.257496	2.000000	0.013303	15.006115	3.000000	17.000607	7.385698	2.000000	0.023908	13.977460	6.000000	22.400502	1.232881	2.000000	0.043982	16.283823	2.000000	72.565646
57	1	25.222497	1.627116	8.507764	0.640042	0.560821	0.274353	11.846252	5.000000	0.010521	11.784787	1.000000	35.566548	16.944391	6.000000	0.023999	17.489541	6.000000	68.032790	7.530935	2.000000	0.037001	8.077292	4.000000	57.917209
