1	1	18.460819	64.584881	84.970274	0.338397	0.409915	0.284755	71.159525	2.000000	0.010010	3.988224	1.000000	0.011757	74.709828	3.000000	2.703603
2	1	48.873856	67.990789	58.166440	0.746977	0.821301	0.694905	26.604498	1.000000	0.017491	52.104611	5.000000	0.023555	56.289349	6.000000	55.642539
3	1	14.432975	64.297863	32.709879	0.340557	0.208242	0.845721	55.050869	5.000000	0.270440	42.067846	5.000000	0.022058	66.005050	6.000000	49.661500
4	1	69.310767	49.688593	79.821522	0.200676	0.503363	0.306036	18.956693	2.000000	0.021703	28.986862	4.000000	0.015160	68.374671	1.000000	14.575990
5	1	36.768527	83.519790	63.947872	0.250823	0.730886	0.651953	41.173034	5.000000	0.024303	46.549389	3.000000	0.018048	45.299247	2.000000	12.329179
6	2	1.183221	91.740478	60.419938	0.155675	0.419393	0.180681	39.893148	3.000000	0.011781	23.625013	1.000000	0.057079	72.092777	5.000000	31.697588
7	2	83.021849	93.404327	44.689628	0.669102	0.134576	0.227113	48.457457	2.000000	0.017446	11.253761	1.000000	0.012185	28.673380	4.000000	29.405708
8	1	55.012631	88.600377	74.514707	0.412288	0.380845	0.985382	68.044102	6.000000	0.013955	2.405057	4.000000	0.027184	29.128182	1.000000	33.897923
9	2	18.708676	99.478281	40.351388	0.813799	0.414675	0.257759	70.275868	1.000000	0.078745	32.464760	6.000000	0.024641	50.341457	3.000000	66.832070
10	2	19.213948	69.292248	83.386644	0.817715	0.622262	0.195688	45.233512	1.000000	0.030161	51.568482	2.000000	0.018121	71.979499	6.000000	81.776802
11	1	4.006676	10.046710	53.004979	0.517758	0.999410	0.914839	66.701589	5.000000	0.018886	4.654211	2.000000	0.015692	63.613052	1.000000	52.397934
12	1	9.996197	98.444535	26.520831	0.872950	0.652703	0.571620	38.531165	4.000000	0.013601	19.665164	2.000000	0.049614	45.492387	1.000000	69.196881
13	1	94.176079	69.257458	58.489169	0.657533	0.832417	0.894291	56.964850	5.000000	0.018963	18.700213	3.000000	0.013308	28.810628	1.000000	43.250992
14	1	39.836252	14.104510	14.593355	0.579001	0.779610	0.404041	30.108489	1.000000	0.091512	2.938351	6.000000	0.013158	51.672840	6.000000	5.019840
15	1	43.163603	43.242354	13.654687	0.783070	0.228633	0.165676	25.797674	6.000000	0.020635	59.152081	6.000000	0.038449	75.229432	1.000000	11.460077
16	2	47.306645	8.720020	26.740440	0.632242	0.725139	0.967654	45.374117	1.000000	0.052413	30.095207	1.000000	0.022673	9.776893	2.000000	70.724939
17	1	22.927764	69.958533	12.866762	0.683720	0.883480	0.159974	60.193889	2.000000	0.016613	9.355244	5.000000	0.226788	6.698750	1.000000	47.719532
18	2	59.006953	36.478094	61.656166	0.969349	0.536410	0.254807	8.758017	3.000000	0.020728	37.204222	1.000000	0.020081	33.444857	4.000000	37.383764
19	2	72.584680	29.130135	90.599738	0.785998	0.125656	0.670217	57.086116	2.000000	0.013671	36.911297	2.000000	0.018792	38.012517	3.000000	24.041454
20	1	55.265975	90.377630	85.420360	0.943402	0.470911	0.172112	48.406491	6.000000	0.030844	56.976659	6.000000	0.043273	11.076422	2.000000	67.927920
21	2	50.567309	29.181238	68.249413	0.578448	0.371082	0.958549	51.098948	3.000000	0.015058	14.840661	3.000000	0.014438	32.006673	3.000000	74.976526
22	2	84.279600	33.119128	20.027937	0.129612	0.345213	0.497035	65.968527	5.000000	0.011853	16.648144	2.000000	0.010621	16.787409	4.000000	34.021506
23	1	81.557370	95.021185	1.342865	0.441103	0.333198	0.209924	50.236923	2.000000	0.010558	28.128480	3.000000	0.062613	21.418246	3.000000	34.799538
24	1	32.288059	39.938349	13.610966	0.414923	0.462778	0.905861	35.221703	3.000000	0.029273	57.519223	1.000000	0.017375	7.856774	1.000000	62.794514
25	2	67.407031	86.460011	76.035549	0.828221	0.147530	0.147434	74.531756	6.000000	0.010285	21.556227	2.000000	0.018291	39.040710	6.000000	74.797861
26	1	60.391833	78.066025	42.508720	0.579433	0.377133	0.717804	6.780492	2.000000	0.027976	12.412974	3.000000	0.013305	53.776918	3.000000	32.983564
27	1	54.647352	29.860590	85.789253	0.234725	0.600440	0.644291	12.756359	1.000000	0.028455	17.345607	6.000000	0.010842	26.882148	2.000000	10.020737
28	1	82.117254	71.666036	80.972315	0.684837	0.483641	0.213460	36.477436	1.000000	0.019859	60.692333	1.000000	0.048361	41.582032	2.000000	54.331433
29	1	31.917256	86.561564	36.062669	0.692474	0.507886	0.534233	18.305513	4.000000	0.011860	44.649613	1.000000	0.015871	69.769301	2.000000	26.011787
30	2	68.965675	77.416495	91.177356	0.366480	0.544023	0.309139	43.300181	2.000000	0.120237	12.462421	2.000000	0.011737	44.388460	5.000000	25.123450
31	2	40.070789	73.948785	61.742750	0.485002	0.561509	0.285522	37.780082	4.000000	0.103234	7.179733	6.000000	0.024938	26.452552	4.000000	95.087123
32	1	39.633821	78.434121	32.142342	0.485137	0.226582	0.839239	64.793711	4.000000	0.023453	24.684203	3.000000	0.012385	6.774380	3.000000	11.307833
33	1	9.031357	20.189546	46.990347	0.349255	0.323937	0.426055	60.934042	4.000000	0.015067	50.953412	6.000000	0.018150	75.414268	6.000000	81.050353
