44	14	7.353607	-9.301455	2.270720	9.857236	-2.891074	3.145557	-6.179181	3.591609	-2.891072	2.929405	-6.178863	3.088495	-2.890578	1.159615	-6.149513	2.050230	-2.839423	1.413929	-5.509447	6.711045	-2.891075	3.195974	-6.179250	4.136010	-2.891067	2.628266	-6.178158	2.807416	-2.891075	3.184540	-6.179233	3.915241	-2.858339	1.887834	-5.738386	6.623226	-2.891073	3.181621	-6.179191	5.076097	-2.891074	3.085780	-6.179101	3.368155	-2.880577	0.060403	-5.905852	1.975701	-2.891009	1.899186	-6.173004	2.382490	-2.891075	3.200489	-6.179257	4.334124
47	14	-4.277983	4.185330	2.993738	6.030823	-2.454581	2.465829	4.681214	6.611227	-2.233082	-0.470796	4.494162	1.258589	-5.116933	1.954623	-1.597968	1.215726	-4.108978	1.124289	1.451763	0.644001	-5.724716	2.797960	-3.336089	1.920216	-1.896895	-0.921677	4.957883	1.623334	-4.902648	4.657477	2.292866	5.781739	-5.953015	3.490426	-3.690679	2.475415	-3.361931	0.564245	2.874985	0.623734	-4.477153	1.402572	0.485759	0.791322	-4.131679	4.073018	3.142761	6.083092	-6.088031	5.743240	-0.987519	4.418315	-2.652996	2.718986	4.507987	6.553489
113	14	-2.867634	2.887402	-11.041092	1.638006	0.891974	-1.635780	-4.652438	4.539458	-2.890152	1.743077	-10.436090	0.921554	-2.851435	3.137318	-11.041309	1.787333	-2.815139	3.547839	-11.012893	2.029096	-1.509408	5.304641	-8.362348	3.949688	-2.892092	2.192517	-10.880579	1.209879	-0.069073	4.036989	-5.635558	4.850116	-2.753189	0.585092	-7.255394	0.283022	-1.398777	5.262832	-8.134358	4.029096	-2.307038	5.272005	-10.095591	3.214814	-1.838038	5.388099	-9.062734	3.691627	-2.782378	3.826151	-10.975359	2.191845	0.936976	-1.969537	-4.654830	4.218435
121	14	1.092824	-2.186474	5.048630	6.576161	1.171995	-2.962587	6.617831	6.818734	6.771280	-7.809328	7.544341	8.367940	1.121683	-2.433122	5.487154	6.631398	1.145676	-2.668953	5.958843	6.706056	1.189355	-3.177338	7.107436	6.654847	1.142693	-2.638058	5.894125	6.694153	1.158447	-2.806414	6.257329	6.772059	1.147599	-2.689104	6.001524	6.714323	1.227291	-7.836941	7.502460	2.081364	1.177972	-3.035402	6.794372	6.782899	-4.221032	4.268822	-3.105014	2.800770	1.127148	-2.484315	5.585155	6.645082	1.219274	-5.122097	5.835967	0.895468
141	14	5.615751	-10.949365	7.607339	7.389152	1.883585	5.692255	0.932438	4.064339	2.567283	0.849515	0.073780	-1.318979	3.266200	5.121370	1.139890	4.894544	4.127900	-0.547030	0.896539	1.126580	4.370575	1.445479	1.335287	5.703522	1.587267	5.691859	0.888448	3.889080	-0.104911	5.209012	0.628849	2.896651	2.342613	5.628274	1.000401	4.333398	-1.168782	4.019873	0.332855	1.983953	-0.821881	4.679427	0.483648	2.412960	-1.096979	4.284509	0.391621	2.141753	0.917184	5.596428	0.790273	3.499332	-0.721593	4.776034	0.507586	2.488451
147	14	0.096403	-1.887188	5.181665	-0.281396	-3.792493	4.118646	-6.634407	2.723543	-4.045640	4.542425	-6.590873	2.958899	-3.936556	4.351394	-6.624821	2.858181	-2.274973	5.236327	1.218484	4.563000	-3.414779	3.449313	-6.633781	2.075151	0.739677	-3.500069	5.388174	2.221247	-4.080674	4.609761	-6.565385	2.994439	0.664403	-3.338642	5.381184	1.372157	-4.227186	5.017391	-5.940396	3.238848	-0.887952	0.016493	-1.002898	-1.627018	-1.377022	4.736866	2.508273	4.930214	0.226945	2.489286	4.872457	5.607283	-3.531770	3.675232	-6.635073	2.346475
163	14	7.121070	-8.027614	8.184355	6.859489	-0.826985	2.111921	-4.238153	1.624563	-2.958988	2.986179	-4.238615	-0.560719	-1.782176	4.267651	-4.238392	1.168993	-1.780689	1.034706	-4.238593	-1.872395	-1.327288	3.889873	-4.238291	1.398946	-2.978821	2.626692	-4.238627	-0.992584	-2.660564	1.703282	-4.238646	-2.103322	-2.435948	4.166633	-4.238515	0.707308	-2.564331	4.047091	-4.238538	0.562961	-0.780966	1.286310	-4.238128	1.529584	-2.923341	3.213381	-4.238605	-0.306494	-2.943165	2.281963	-4.238637	-1.433836	-2.863703	3.459234	-4.238592	-0.045647
187	14	6.572617	-4.399589	6.970946	7.244207	-2.017462	2.672705	5.106001	1.906580	-3.721858	-2.316870	6.865145	0.068080	-3.793440	1.118963	2.860613	-0.186818	-2.819714	-2.815127	6.911227	0.507909	-4.552352	-0.725177	6.326379	-1.902862	-0.710455	-3.695647	6.951644	1.264253	-4.185797	0.701794	3.067207	-0.979280	-4.079663	-2.023132	6.823837	-0.248758	-2.133412	2.596575	4.974216	1.798067	-4.506573	-1.233747	6.614930	-1.324935	-4.472028	0.035770	5.230110	-1.861545	-2.757323	2.089099	4.228508	1.169452	-4.547903	-0.557826	6.179509	-1.995889
190	14	9.607812	-8.174584	6.725970	6.255316	3.695154	1.090167	0.618861	-0.391275	3.861704	2.645488	-0.676349	2.081394	3.937450	1.047326	0.653940	-0.359338	2.619693	1.357332	0.102571	-0.731896	6.654078	2.443123	1.795082	3.259467	6.644648	1.464014	1.863071	3.043932	6.782740	1.266935	1.825926	3.026034	3.533885	3.297975	-0.980340	1.730112	4.276871	2.977996	-0.824654	1.616421	3.934141	2.195982	-0.796238	1.539645	2.392360	2.750072	-1.162187	0.763354	6.561007	2.798814	1.723711	3.194100	5.915600	3.508343	0.771391	2.177182
241	14	3.467884	2.665129	-3.219068	-1.337054	3.448081	2.991704	-3.219067	-0.880499	3.677676	3.102921	-3.219038	1.494118	4.043671	0.778607	-3.218754	-1.739621	4.186484	2.101852	-3.218450	3.427788	6.984777	-10.331152	6.040413	6.233792	3.451512	3.217360	-3.219066	-0.511044	4.433208	1.597079	-3.217057	4.044060	3.501024	3.421702	-3.219063	0.256764	3.503750	2.394281	-3.219067	-1.682248	4.212378	0.446794	-3.218056	-1.243570	3.932988	2.588228	-3.218906	2.567195	4.362495	0.189644	-3.216443	-0.810635	3.784033	2.883961	-3.219003	1.975161
