2	5	-6.727830	6.145693	-4.081931	8.257418	1.323696	-0.310437	6.540660	2.630740	0.123592	6.569323	-6.728981	6.145693	-4.081929	8.333897	-2.882159	4.944750	-1.238871	7.651685	-6.177750	6.572185	-2.689206	2.469292	7.019464	-3.736932	6.780439	-5.657554	6.665885	2.630732	0.123596	6.569317	-1.368062	6.145691	-4.081935	8.257399	1.323884	-0.313238	6.828835	0.344288	5.554742	0.817741	5.072742	-2.405279	7.076219	-3.736935	6.780439	-5.659701	6.953356	0.340685	5.783212	-4.741963
4	5	8.251069	-3.043495	5.956526	-5.019493	6.670776	-1.273900	7.536929	-4.179566	5.184300	-4.940720	1.610441	8.133398	-3.741486	7.076131	0.955621	2.266441	7.531150	-4.179078	5.174648	0.172809	-2.432852	8.601203	-3.741525	7.076132	0.955251	2.267097	7.489917	1.212101	1.852923	5.539031	8.221729	-3.035289	5.945257	-3.723086	5.055850	3.130344	2.644839	7.255533	0.245302	0.430972	-2.442076	8.601203	-3.741831	7.076594	-2.251339	6.694714	0.849986	7.822017	-3.075832	5.546666
5	5	-6.049919	8.848575	-5.707429	6.913196	-3.811583	6.650474	-7.297703	7.364226	-3.179592	7.017726	-0.621494	8.764111	-5.652878	6.913196	-3.811420	6.650291	-0.726225	1.177755	7.074899	1.322638	4.408898	1.019448	3.833594	-1.959923	6.603634	-4.827010	5.504625	-4.729234	7.143169	-1.610794	-0.621493	8.764109	-5.367928	6.566958	1.086269	1.394411	5.496052	-4.728566	7.084665	1.322637	-0.621493	8.703829	-0.846208	0.811664	6.596763	-4.826978	5.504625	-4.729232	7.084665	1.322637
12	5	0.418857	8.058855	2.193150	0.012316	7.247089	1.239172	6.479305	-6.459759	4.452093	2.638376	0.384477	8.133029	-1.806923	6.806803	-3.458758	7.026414	2.228821	-0.494955	4.451851	2.638619	5.453009	0.863294	7.849681	1.613715	0.976470	6.984685	2.353120	-1.914721	5.700112	-3.785751	5.453016	0.863250	7.854742	-4.436915	7.273723	1.239162	6.479306	-7.790792	5.700113	-3.785751	-2.848370	8.060172	2.193145	0.059456	6.287427	3.534531	-1.391156	4.473574	-0.485943	7.631156
13	5	6.896890	-4.650212	5.168305	-5.548193	6.795697	-3.811975	9.537238	-3.126748	4.920682	-6.044111	5.945767	-4.645615	5.168305	-5.548193	6.795697	-3.811975	9.198082	2.783428	-1.519537	0.045591	-2.750589	5.722179	-0.488214	-2.374960	6.795696	-3.811975	9.197796	2.784117	-7.662001	4.694881	1.110318	5.722133	-0.488173	-2.374960	6.795696	-3.811975	9.537238	-3.126748	4.914996	-1.403735	-2.750978	5.722460	-1.277950	3.573970	-1.799116	5.129821	-1.381835	7.489060	-7.773940	4.694881
17	5	-6.600156	6.657647	-0.015214	2.016631	5.608972	-0.838155	7.235598	-3.099129	1.380341	4.994376	-6.600217	6.657719	-5.323933	4.333473	-1.879622	5.045526	-2.825279	3.526662	-0.432918	5.022198	-0.998454	6.657719	-5.323733	4.333256	-1.869702	4.834219	0.919858	-1.338732	3.831399	-0.670934	-0.998433	6.657647	-0.015214	2.016630	5.608972	-0.838163	7.235619	-6.479396	3.831405	-0.670949	6.188103	0.797342	-2.771835	4.322673	-1.866251	4.834159	0.920271	-1.671626	3.984655	-4.013879
20	5	2.215487	0.008465	5.665905	-1.122581	4.370215	-0.428097	1.552908	6.696585	-4.131314	7.230074	-2.601703	6.601273	-5.478471	5.946162	-7.424286	5.538520	-3.991106	6.696875	-4.132545	7.382651	-2.601703	6.601273	-5.478471	5.945904	-5.518540	2.142507	5.216775	1.400335	1.275454	7.319360	1.441389	6.330753	-5.447844	5.943919	-4.021616	1.487567	5.661100	-0.307716	4.925626	1.792854	1.441389	6.330752	-0.493451	0.978315	4.008188	-4.329162	5.661190	-0.307719	4.925626	1.792854
26	5	8.603052	-5.622051	5.858881	-5.068701	6.316252	-4.318514	7.586916	-3.817138	4.998565	-4.375920	-1.720519	6.054137	-2.399600	6.225959	-0.368024	-0.751338	7.544280	0.553150	0.670240	6.066325	2.737849	0.686828	5.858846	-5.068700	6.316251	-4.318356	7.545001	0.552867	0.671814	5.330429	1.528337	6.053981	-2.399600	6.225959	-0.368017	-0.751497	7.586211	-3.816500	4.983236	1.916809	8.595948	-1.108286	1.141222	6.219169	-0.368017	-0.751497	7.586212	-3.816882	4.998565	-4.375920
27	5	1.190385	6.963602	-6.176012	7.767745	-7.605337	6.331532	-2.942494	8.365139	-3.551268	8.941738	5.842251	4.840830	-3.671770	7.767745	-7.605337	6.331532	-2.934111	8.294822	1.786627	-2.787144	8.004956	-1.532834	4.898969	3.223559	-6.442077	6.323895	-2.926542	8.294821	1.786627	-2.909760	5.842251	4.840830	-3.671771	7.767745	-7.605337	6.329560	-0.046653	2.092760	7.770390	-2.787518	5.842251	4.840830	-3.671763	7.767745	-5.325279	0.695796	6.190736	-3.515437	7.837061	-2.787518
28	5	8.603052	-5.622051	5.858881	-5.068701	6.316252	-4.318514	7.586916	-3.817138	4.998565	-4.375920	2.737849	0.686828	5.858846	-5.068700	6.316251	-4.318356	7.545001	0.552867	0.671814	5.330429	-1.720519	6.054137	-2.399600	6.225959	-0.368024	-0.751338	7.544280	0.553150	0.670240	6.066325	8.595948	-1.108286	1.141222	6.219169	-0.368017	-0.751497	7.586212	-3.816882	4.998565	-4.375920	1.528337	6.053981	-2.399600	6.225959	-0.368017	-0.751497	7.586211	-3.816500	4.983236	1.916809
