1	1	68.082096	80.395258	21.101428	98.510473	19.668082	0.261876	0.331724	0.290979	0.539562	0.840949	13.358945	2.000000	0.171989	45.103377	2.000000	0.011332	27.694931	6.000000	0.011471	3.086985	3.000000	0.014136	14.407236	3.000000	0.462204	53.647820	6.000000	0.079399	8.198360	4.000000	0.010878
2	2	34.565946	3.763420	95.411666	75.063312	79.604754	0.933549	0.415407	0.999057	0.864318	0.205258	14.664148	2.000000	0.024787	6.997415	2.000000	0.040281	35.194243	2.000000	0.064936	1.506656	4.000000	0.010899	10.168414	6.000000	0.013498	3.991942	1.000000	0.014356	10.828286	5.000000	0.012410
3	1	88.997747	5.564461	39.681998	56.052610	12.675721	0.772107	0.968822	0.304605	0.293892	0.377876	7.218706	6.000000	0.086858	7.153002	4.000000	0.022626	11.330457	2.000000	0.016544	13.261697	1.000000	0.016796	14.801461	2.000000	0.013940	51.957309	3.000000	0.015442	2.894460	6.000000	0.864560
4	1	27.838561	10.934337	42.962615	22.767096	66.587418	0.124231	0.524765	0.543635	0.976869	0.976712	5.759463	2.000000	0.010441	4.272046	3.000000	0.023316	5.014522	6.000000	0.019913	12.343507	5.000000	0.013223	3.589516	2.000000	0.021785	45.266861	6.000000	0.413945	10.717502	3.000000	0.011216
5	2	46.072510	61.331580	25.407850	41.041221	79.482994	0.247204	0.546762	0.536734	0.698440	0.520515	2.780063	2.000000	0.028795	24.431984	2.000000	0.041857	59.531067	4.000000	0.010503	12.432739	6.000000	0.046130	1.267049	4.000000	0.016581	27.967158	5.000000	0.013463	6.108388	2.000000	0.032331
6	3	25.497686	43.974099	28.159895	28.064132	83.560723	0.714175	0.856206	0.849561	0.323944	0.537435	3.597162	4.000000	0.031615	11.125036	3.000000	0.015698	5.444053	4.000000	0.033063	6.602947	1.000000	0.021201	10.932260	5.000000	0.021418	19.355502	5.000000	0.019659	2.170827	6.000000	0.025409
7	2	19.537775	11.352792	5.852565	23.186631	89.702550	0.522081	0.303398	0.665378	0.805774	0.202121	4.082303	1.000000	0.035083	55.173331	3.000000	0.014278	57.454190	2.000000	0.215704	2.544801	5.000000	0.012300	11.013839	2.000000	0.032111	31.470565	5.000000	0.022411	6.823825	6.000000	0.026559
8	1	18.801162	48.216958	4.198737	49.801961	27.345808	0.353684	0.311602	0.269884	0.716422	0.706554	5.420781	1.000000	0.020379	5.225612	2.000000	0.039231	38.740947	5.000000	0.010282	13.446777	4.000000	0.020066	11.340106	3.000000	0.016526	54.743425	5.000000	0.029244	11.891417	1.000000	0.044304
9	2	97.975953	95.646050	90.662198	46.309179	93.123880	0.307251	0.752732	0.957350	0.837255	0.792688	13.740157	3.000000	0.015981	48.935134	4.000000	0.012023	17.958363	5.000000	0.018300	10.729344	3.000000	0.124216	4.535795	5.000000	0.014024	20.636819	6.000000	0.037057	8.582207	1.000000	0.082630
10	1	80.268146	67.425233	70.655953	58.753766	62.537414	0.307637	0.817720	0.573232	0.200589	0.222293	1.616037	3.000000	0.026121	24.651012	2.000000	0.044695	7.986062	1.000000	0.083377	8.058522	5.000000	0.163138	8.189895	6.000000	0.045464	52.378497	2.000000	0.013742	0.446751	2.000000	0.012660
11	2	6.400368	80.860832	31.310233	73.422796	21.831382	0.292854	0.877377	0.404193	0.475069	0.995380	14.998923	4.000000	0.011762	62.017058	5.000000	0.016760	35.405713	5.000000	0.261528	4.252799	2.000000	0.026518	4.389368	5.000000	0.011167	39.996697	5.000000	0.031351	9.498558	2.000000	0.564823
12	2	27.240756	34.529477	11.579999	42.840178	60.205207	0.612643	0.626428	0.407192	0.267339	0.766753	10.488718	5.000000	0.010059	42.076400	2.000000	0.152587	48.853989	2.000000	0.118852	6.719061	2.000000	0.032852	8.783415	1.000000	0.013837	3.474497	3.000000	0.011573	12.682452	5.000000	0.010339
13	2	61.580784	28.244056	29.467064	48.509212	1.404612	0.244486	0.609597	0.674943	0.631249	0.112886	14.944194	3.000000	0.035464	8.865848	6.000000	0.102191	44.172653	4.000000	0.149766	2.482334	2.000000	0.010963	5.813717	6.000000	0.016113	14.115605	1.000000	0.038003	1.124054	2.000000	0.022955
14	2	57.671471	2.747970	20.289812	16.179813	31.121993	0.945576	0.988210	0.513456	0.742279	0.607232	8.529301	4.000000	0.021386	3.107768	3.000000	0.019875	42.547565	6.000000	0.011611	7.392766	2.000000	0.014103	5.783476	1.000000	0.012500	15.017229	6.000000	0.113866	8.684800	6.000000	0.012295
15	3	57.898351	25.622972	82.672037	63.606651	76.715524	0.508850	0.454880	0.233736	0.404389	0.983308	2.859866	6.000000	0.015769	49.739106	4.000000	0.014586	51.027431	2.000000	0.017460	9.385855	3.000000	0.021836	11.822404	3.000000	0.060829	6.299996	5.000000	0.012494	12.442494	5.000000	0.012102
16	3	3.891026	5.396412	15.219777	72.930963	91.301491	0.994614	0.792895	0.614883	0.770625	0.535421	5.444076	3.000000	0.017238	21.508283	1.000000	0.020417	60.609484	5.000000	0.043842	0.331328	6.000000	0.028840	8.489010	3.000000	0.017229	29.958586	4.000000	0.010169	9.403860	5.000000	0.095888
17	2	85.412015	10.603347	65.479541	9.114595	54.727287	0.818715	0.537364	0.632437	0.760642	0.318536	4.422105	6.000000	0.010618	20.849727	4.000000	0.020047	7.632962	6.000000	0.021558	2.771723	4.000000	0.082611	1.104800	4.000000	0.054775	12.177193	5.000000	0.011145	6.584128	1.000000	0.010715
