1	2	36.664582	85.508893	28.969800	60.399726	3.500900	0.218073	0.592832	0.792851	0.985607	0.689724	0.068750	2.000000	0.011982	16.954835	4.000000	24.739570	14.001931	1.000000	0.016908	10.233049	2.000000	0.710740	7.650674	6.000000	0.011660	1.071111	1.000000	75.519280	0.139564	4.000000	0.079071	7.312945	1.000000	49.226632	0.214212	3.000000	0.015357	5.933756	2.000000	41.083100	0.054853	6.000000	0.034826	3.719720	6.000000	5.221770
2	1	25.192742	19.501726	7.355386	45.225460	57.144378	0.568607	0.828369	0.708693	0.394417	0.438036	0.900177	1.000000	0.010561	5.227524	6.000000	10.776632	14.496126	2.000000	0.065224	10.391529	3.000000	0.074777	16.007330	1.000000	0.017550	0.190062	3.000000	4.452309	1.275117	3.000000	0.012919	10.183806	6.000000	63.809031	1.003348	5.000000	0.036052	15.448852	3.000000	40.477347	1.203734	2.000000	0.030313	13.117555	4.000000	96.209407
3	5	56.043658	15.648418	7.237110	25.861727	68.454967	0.896523	0.421926	0.758306	0.764601	0.133413	1.286468	5.000000	0.286998	2.930512	3.000000	6.900980	12.850407	6.000000	0.052175	1.956718	2.000000	0.130901	9.602559	5.000000	0.046451	0.681917	4.000000	57.495637	1.216658	5.000000	0.017136	3.264305	5.000000	98.757171	0.586124	4.000000	0.029647	14.570638	3.000000	16.682453	0.123094	2.000000	0.011668	15.947245	5.000000	65.103991
4	2	35.280491	2.612230	12.801112	14.493077	76.216199	0.264908	0.103304	0.439629	0.887883	0.401974	0.355639	5.000000	0.010855	2.920497	4.000000	29.841131	7.730881	6.000000	0.011294	5.862694	5.000000	0.028689	16.025829	2.000000	0.028750	0.820278	6.000000	19.925992	0.429030	1.000000	0.019433	18.050357	4.000000	95.614901	1.026764	1.000000	0.086326	2.175887	2.000000	17.941264	0.664279	4.000000	0.025147	13.971602	3.000000	10.662754
5	2	81.403020	56.793630	27.419558	13.131828	16.461327	0.299673	0.642050	0.720732	0.146670	0.148275	1.142823	6.000000	0.017783	14.550622	4.000000	79.762916	5.293346	4.000000	0.027175	15.436366	6.000000	0.010192	4.031654	4.000000	0.011412	0.667607	2.000000	93.619690	0.402584	2.000000	0.026279	2.988433	3.000000	27.220913	1.287644	4.000000	0.015786	3.460245	4.000000	32.771236	0.964990	5.000000	0.015970	11.931813	4.000000	10.080597
6	4	13.221563	9.534804	72.215183	32.517325	86.464890	0.720448	0.957647	0.346016	0.980572	0.334885	0.687606	4.000000	0.032625	8.234530	2.000000	65.165557	5.717080	2.000000	0.012721	4.406382	6.000000	0.284426	13.787595	2.000000	0.024963	0.304706	2.000000	57.322427	1.218696	6.000000	0.014912	1.183650	1.000000	52.704634	1.023669	3.000000	0.037753	11.287238	2.000000	57.990943	1.142933	5.000000	0.015029	5.670318	1.000000	52.533153
7	5	19.416241	11.550953	66.744258	11.432885	47.485370	0.126896	0.227916	0.454336	0.633753	0.547231	0.517497	3.000000	0.029425	16.743075	3.000000	91.165085	7.465928	1.000000	0.016148	10.153077	4.000000	0.016595	16.405057	2.000000	0.012248	1.097676	2.000000	59.131803	0.858849	1.000000	0.039860	13.919330	6.000000	20.249680	0.184460	1.000000	0.016024	1.545418	2.000000	48.928105	0.620869	1.000000	0.031226	15.687958	5.000000	28.614438
8	3	71.591288	59.558594	49.141758	92.247263	20.169064	0.617153	0.599464	0.886196	0.164050	0.371845	0.543195	3.000000	0.020149	1.301354	4.000000	17.357513	1.770093	6.000000	0.013376	11.508125	3.000000	0.015754	14.375179	2.000000	0.125075	0.759945	5.000000	90.303368	1.050460	6.000000	0.034869	4.120231	6.000000	23.706258	1.058434	6.000000	0.036166	16.731405	2.000000	27.031792	0.985989	1.000000	0.017483	3.318019	1.000000	11.492027
9	4	27.129519	52.422657	96.970074	66.032836	74.056358	0.205957	0.405590	0.192235	0.960748	0.994013	1.250178	4.000000	0.016838	4.964213	3.000000	90.553437	12.846459	1.000000	0.019529	1.775217	1.000000	0.027921	11.341172	6.000000	0.059220	1.116923	3.000000	5.206113	0.272232	1.000000	0.200828	17.424723	4.000000	60.493387	0.213252	2.000000	0.054600	5.134923	5.000000	98.337398	0.319670	6.000000	0.019929	14.066578	1.000000	68.465869
10	3	99.489044	57.999345	74.934956	72.533128	58.107147	0.508990	0.375794	0.128694	0.420186	0.215514	0.155202	6.000000	0.058403	16.806564	5.000000	35.272724	12.789775	4.000000	0.019947	2.316999	1.000000	0.022546	16.510439	6.000000	0.070746	1.108761	2.000000	82.539297	0.740124	1.000000	0.013348	1.019308	1.000000	61.202489	0.120357	5.000000	0.024033	5.958917	3.000000	20.889022	0.642207	3.000000	0.016377	17.205756	6.000000	85.620456
