189	9	-4.785355	7.557385	-3.234674	-4.176329	0.898652	5.887397	-14.047908	1.755785	6.613591	4.982972	0.103579	-9.887139	7.784794	6.597629	4.982919	-0.412253	-3.144827	1.755701	-0.813921	4.479057	5.856756	-7.492572	1.755785	0.263112	4.981509	-0.378083	-3.262274	7.784752	-0.754164	4.546141	0.103162	-9.789124	1.755785	6.596448	4.982911	5.887419	-14.145821	7.784794	6.613653	4.982972	5.858770	-7.590624	7.784794	0.269165	4.981695
220	9	5.291248	-11.799442	1.653359	6.075712	-0.079652	5.291248	-13.604539	5.577559	6.075712	-0.079652	5.291248	-13.604539	5.577559	6.075712	6.500268	0.077775	-6.932873	1.653359	6.075712	-0.079763	0.077775	-6.932873	1.653359	6.075712	6.500157	0.081190	-8.737970	5.577559	6.075712	-0.079661	0.081190	-8.737970	5.577559	6.075712	6.500259	-4.161141	1.740295	-3.344451	2.562610	-3.610462	5.291248	-11.799442	1.653359	6.075712	6.500268
229	9	7.222068	-10.433321	5.838876	6.528155	-1.466354	1.132494	-6.551558	5.838875	6.526543	-1.469420	-4.241256	6.763527	-4.128108	-4.116336	-8.295173	7.221876	-5.200409	-0.148558	6.517652	-1.486196	7.222068	-8.055259	5.838876	0.769399	3.791536	7.222068	-10.433321	5.838876	6.528155	3.791830	1.053924	-3.824208	5.838540	0.691662	-1.592309	1.132494	-6.551558	5.838875	6.526543	3.789389	1.053924	-3.824208	5.838540	0.691662	3.684911
307	9	-6.800387	7.614680	-2.362490	-2.909624	-1.657798	-1.918456	-7.165559	0.993461	7.448472	6.989714	-1.918456	-7.165559	0.993461	7.448472	0.802732	-1.918456	-9.100446	5.990609	7.448472	6.989714	4.441055	-12.841328	5.990609	7.448472	6.989714	4.441055	-10.906443	0.993461	7.448472	6.989714	4.441055	-10.906443	0.993461	7.448472	0.802732	-1.918456	-9.100446	5.990609	7.448472	0.802732	4.441055	-12.841328	5.990609	7.448472	0.802732
431	9	-8.602800	-0.141523	5.730048	-5.970888	-2.354464	-8.602800	6.327172	-3.786763	-5.982067	-5.668263	3.648876	-7.417024	6.744811	-0.940738	6.753115	-2.589742	-6.419388	6.735317	-0.940740	0.518918	-2.589742	-6.419388	6.735317	-0.940740	6.753097	-2.566489	-12.575727	6.754130	5.418928	0.518940	-2.591667	-6.400101	1.598508	5.418926	0.518917	-2.591667	-6.400101	1.598508	5.418926	6.753096	-2.566489	-12.575727	6.754130	5.418928	6.753118
516	9	-0.327459	-14.182152	6.256574	7.742461	6.567892	-6.656027	2.249496	-3.146134	-2.122966	-3.823895	-0.327459	-8.672618	1.747406	7.742461	6.567892	-0.327459	-8.672618	1.747406	7.742461	0.177960	-0.327459	-14.182152	6.256574	7.742461	0.177960	6.027211	-11.681929	1.785478	7.742461	0.177960	6.027211	-17.110723	6.257311	7.742461	6.567892	6.027211	-11.681929	1.785478	7.742461	6.567892	6.027211	-17.110723	6.257311	7.742461	0.177960
582	9	-5.700806	4.212594	-0.405140	-5.046990	-5.078103	0.173230	-7.320360	8.367588	1.266379	7.085196	0.173230	-7.320360	8.367588	1.266379	0.827999	6.519058	-8.586774	8.367588	1.266379	0.827999	0.173231	-10.033826	8.367588	6.591419	0.827999	0.173231	-10.033826	8.367588	6.591419	7.085196	6.519058	-11.300240	8.367588	6.591419	0.827999	6.519058	-8.586774	8.367588	1.266379	7.085196	6.519058	-11.300240	8.367588	6.591419	7.085196
597	9	0.678144	-12.873757	4.904415	8.113496	1.409896	0.678144	-12.873757	4.904415	8.113496	7.457093	0.678144	-8.390546	1.217880	8.113496	7.457093	0.678144	-8.390546	1.217880	8.113496	1.409895	5.253558	-16.699070	4.904430	8.113496	1.409896	5.253558	-12.215936	1.218291	8.113496	7.457093	-5.607800	3.358449	1.061491	-0.346275	-4.732113	5.253558	-12.215936	1.218291	8.113496	1.409896	5.253558	-16.699070	4.904430	8.113496	7.457093
618	9	-7.802381	8.013619	-5.013439	-4.215945	-5.966822	-1.786850	-9.780317	7.046992	7.853670	-1.297659	-1.786850	-9.780317	7.046992	7.853670	5.017038	4.433534	-11.517567	7.046992	7.858542	5.018202	-1.899324	-3.383706	7.046978	1.819158	-1.430058	4.401175	-5.323267	7.046992	2.225042	4.982619	4.433534	-11.517567	7.046992	7.858542	-1.296487	4.401175	-5.323267	7.046992	2.225042	-1.332281	-1.899324	-3.383706	7.046978	1.819158	4.885202
672	9	-6.820159	5.370627	-2.959760	-6.781824	-3.768048	-0.445895	-4.983912	8.464448	-0.560386	0.644711	-0.445895	-8.165982	8.465674	4.302369	0.679266	-0.445895	-4.983912	8.464448	-0.560386	6.771438	-0.445895	-8.165982	8.465674	4.302369	6.803342	4.351545	-10.463424	8.465688	-0.560385	6.806529	4.351545	-13.600236	8.465689	4.302369	6.807251	4.351545	-10.463424	8.465688	-0.560385	0.682741	4.351545	-13.600236	8.465689	4.302369	0.683529
704	9	-2.791869	4.959913	-4.371294	-5.854894	-5.160102	6.169833	-9.639434	7.632849	-0.347748	0.832676	6.169833	-9.639434	7.632849	-0.347748	5.753035	0.675614	-10.726254	7.632849	6.217729	0.832680	0.675614	-10.726254	7.632849	6.217729	5.753038	6.173378	-14.578251	7.632849	6.222000	5.753039	0.624864	-5.769510	7.632847	-0.471753	0.831618	6.173378	-14.578251	7.632849	6.222000	0.832681	0.624864	-5.769510	7.632847	-0.471753	5.752222
986	9	-4.491127	6.438478	-3.385487	-6.385202	-4.434355	8.261788	-4.362115	1.868034	-1.182607	6.582698	8.275713	-9.051943	7.414696	-1.114897	7.024840	8.275697	-8.646400	1.882589	5.428290	0.674736	8.275734	-13.334046	7.414716	5.431852	0.674736	8.261788	-4.362115	1.868034	-1.182607	0.186839	8.275734	-13.334046	7.414716	5.431852	7.024840	8.275697	-8.646400	1.882589	5.428290	7.024839	8.275713	-9.051943	7.414696	-1.114897	0.674736
