1	1	47.296228	16.439617	65.222456	1.617735	0.783112	0.928205	0.373180	0.775713	59.832285	4.000000	82.459921	26.913569	1.000000	0.029915	14.519548	3.000000	76.875065	0.607229	4.000000	0.038980	2.007376	3.000000	59.299091	6.171843	6.000000	0.082818	14.789463	5.000000	79.943591
2	2	47.296228	65.222456	1.617735	92.102544	0.209717	0.775713	0.845247	0.845247	10.623965	4.000000	59.882872	45.370319	3.000000	0.029915	0.607229	3.000000	94.771752	1.899484	2.000000	0.038980	6.171843	5.000000	59.299091	14.176738	1.000000	0.082818	9.093708	3.000000	79.943591
3	1	29.584313	6.207967	96.026282	83.461906	0.224261	0.817981	0.261818	0.450573	33.103753	6.000000	4.146760	55.224640	3.000000	0.029310	12.655088	4.000000	1.932622	6.431008	1.000000	0.011094	15.264305	3.000000	39.249523	11.747029	5.000000	0.032253	17.557203	5.000000	31.842376
4	3	89.573724	56.963270	3.568186	69.415035	0.469820	0.269636	0.572179	0.612217	14.535606	5.000000	55.692511	14.084240	2.000000	0.015583	10.634372	1.000000	55.270320	16.171994	4.000000	0.018521	4.727098	4.000000	12.582464	10.763801	1.000000	0.011782	13.354234	3.000000	62.858131
5	1	17.723280	50.526457	72.871302	2.815084	0.621822	0.604203	0.239879	0.290389	22.190146	3.000000	20.602237	52.770353	5.000000	0.351290	2.206914	4.000000	8.811433	1.896426	5.000000	0.032708	16.770007	1.000000	31.726829	2.039279	2.000000	0.012420	6.262309	3.000000	61.401449
6	4	87.182339	49.049708	11.052151	26.090097	0.272821	0.653911	0.928703	0.590955	19.077404	5.000000	54.177130	47.219152	4.000000	0.022719	6.479397	2.000000	48.943865	2.346822	3.000000	0.093953	4.739709	6.000000	20.964610	16.595219	3.000000	0.010536	10.543431	2.000000	83.096653
7	3	46.909608	16.191388	98.677539	87.447176	0.379326	0.844576	0.846897	0.103781	59.543007	2.000000	55.801210	48.508391	2.000000	0.025950	14.118339	2.000000	2.983447	4.353912	1.000000	0.016042	15.442399	1.000000	90.814238	17.329842	6.000000	0.023701	9.497142	6.000000	13.569606
8	1	90.312413	6.037585	94.775852	8.244744	0.717632	0.346450	0.492237	0.147647	25.051019	2.000000	35.552560	64.840609	6.000000	0.011595	8.662192	3.000000	15.916345	6.150175	2.000000	0.012254	16.070306	4.000000	28.594856	7.964267	3.000000	0.015950	3.046471	5.000000	67.844130
9	5	53.828494	81.976826	12.898892	96.782307	0.322040	0.724216	0.747794	0.434986	58.718941	6.000000	99.775178	15.434658	6.000000	0.031177	12.609904	3.000000	93.412003	17.456686	4.000000	0.013050	18.383483	5.000000	55.953978	8.590470	4.000000	0.028748	11.863935	5.000000	97.148641
10	2	54.620421	57.148289	58.594456	71.640879	0.313905	0.533296	0.846097	0.404430	9.091219	1.000000	38.144878	71.899210	5.000000	0.048327	9.930208	2.000000	2.549853	6.075724	5.000000	0.248450	3.870490	4.000000	23.313352	18.313859	1.000000	0.177516	14.431050	4.000000	76.343712
