1	2	3.997494	61.610676	47.462608	80.335164	45.789446	0.928280	0.748571	0.707308	0.778982	0.324013	13.411364	5.000000	0.010831	9.324017	4.000000	93.409783	17.785295	4.000000	0.018092	3.385769	4.000000	0.058729	7.394555	4.000000	0.017697	31.635690	5.000000	0.013349	8.360177	2.000000	0.216850	5.561735	4.000000	0.019256
2	3	60.571738	8.769404	32.093151	84.042652	23.150474	0.752721	0.518638	0.183401	0.798845	0.207065	6.302263	4.000000	0.013349	12.864558	4.000000	4.611472	6.288060	5.000000	0.014603	11.607798	2.000000	0.022065	14.040236	4.000000	0.191299	26.766772	6.000000	0.015434	10.167888	5.000000	0.156911	11.843089	4.000000	0.010634
3	1	3.306637	60.571738	8.769404	32.093151	84.042652	0.301368	0.752721	0.518638	0.183401	0.798845	1.804271	4.000000	0.015434	8.307881	4.000000	6.373039	12.864558	5.000000	0.010634	4.465803	2.000000	0.027833	12.398615	4.000000	0.052852	59.158984	5.000000	0.014262	5.947389	4.000000	0.021377	45.761514	5.000000	0.025452
4	1	48.669060	19.653823	62.694574	39.049334	88.325137	0.473235	0.649818	0.714725	0.274432	0.430359	10.626508	2.000000	0.014191	8.595145	3.000000	44.117054	18.587956	6.000000	0.015172	4.915155	3.000000	0.017813	7.987201	4.000000	0.127463	48.792258	4.000000	0.028992	0.175116	5.000000	0.010588	22.434967	1.000000	0.022467
5	2	60.653766	1.535911	38.804597	29.415157	5.930328	0.364948	0.331080	0.773079	0.824952	0.218706	10.450641	4.000000	0.022204	16.791693	6.000000	77.429850	1.078545	2.000000	0.027835	4.939746	4.000000	0.013369	13.398396	6.000000	0.017296	4.558486	1.000000	0.022826	12.996378	2.000000	0.629755	7.559301	4.000000	0.024596
6	3	32.417369	46.603602	93.111651	76.621361	46.167886	0.923151	0.180930	0.601304	0.449340	0.479585	9.268989	5.000000	0.024437	1.661071	2.000000	78.583028	8.561846	5.000000	0.023811	7.273538	3.000000	0.010436	5.719143	1.000000	0.013751	8.190441	6.000000	0.022985	4.380562	4.000000	0.017404	24.371679	2.000000	0.012188
7	3	3.805531	36.576191	60.542609	48.650696	64.021541	0.130945	0.302111	0.181088	0.559362	0.405445	6.606476	5.000000	0.095162	7.866796	6.000000	41.224362	15.310492	3.000000	0.023752	6.632698	6.000000	0.020809	4.819662	4.000000	0.013365	15.255181	5.000000	0.240633	2.434710	3.000000	0.026546	33.526677	3.000000	0.022005
8	1	53.493590	85.813950	6.864755	23.554051	6.197464	0.457679	0.842664	0.750159	0.968889	0.864743	1.722434	3.000000	0.014954	7.578251	3.000000	58.081270	8.059866	3.000000	0.061120	4.788775	3.000000	0.010075	5.140232	3.000000	0.021240	0.966514	2.000000	0.016272	5.587392	5.000000	0.096251	20.453726	4.000000	0.051140
9	2	48.302845	68.346841	44.943030	56.553459	89.471417	0.111056	0.512190	0.589771	0.388788	0.614517	0.477807	6.000000	0.017399	1.083809	2.000000	76.792634	10.328934	2.000000	0.017458	4.844482	4.000000	0.011441	1.693233	4.000000	0.010754	43.498040	3.000000	0.018377	8.784411	6.000000	0.028729	41.822241	5.000000	0.011016
10	2	92.781037	63.717751	21.162705	48.013259	72.478585	0.878879	0.820299	0.321661	0.255958	0.263340	8.029813	1.000000	0.028039	11.089660	2.000000	44.670514	8.188716	5.000000	0.013461	12.907627	3.000000	0.011735	0.347195	1.000000	0.013129	51.512300	1.000000	0.013476	6.250145	3.000000	0.015712	43.418086	1.000000	0.011881
11	3	72.768290	88.682964	17.531367	53.536322	88.084915	0.736218	0.200008	0.488304	0.872613	0.989750	0.973205	6.000000	0.013826	17.710713	1.000000	82.126363	5.563928	3.000000	0.012776	3.463961	5.000000	0.010278	10.290554	5.000000	0.107287	6.147340	4.000000	0.010135	5.328016	5.000000	0.012658	32.494691	6.000000	0.032037
12	3	47.664533	72.544477	81.854223	86.717134	84.001011	0.795070	0.934091	0.884494	0.821990	0.873831	0.263316	6.000000	0.027955	6.673620	2.000000	95.661559	12.993222	6.000000	0.023098	13.179231	3.000000	0.018091	11.019952	5.000000	0.019130	35.486740	5.000000	0.018021	2.082155	1.000000	0.015009	5.228533	2.000000	0.011268
13	2	61.720840	82.248414	95.841221	24.247253	55.485711	0.951646	0.189498	0.276349	0.328291	0.130376	5.364106	2.000000	0.016007	7.448230	6.000000	95.334628	15.062520	5.000000	0.110295	8.844610	2.000000	0.012255	1.280379	1.000000	0.020112	52.266770	1.000000	0.817642	11.069879	6.000000	0.017799	54.433215	6.000000	0.010637
14	3	82.305429	22.500183	95.892517	78.936915	22.137022	0.430390	0.229944	0.723150	0.646917	0.206148	1.196644	1.000000	0.014884	15.394926	6.000000	78.343270	11.733600	5.000000	0.038773	5.818992	1.000000	0.014654	0.755502	4.000000	0.013652	54.969993	2.000000	0.026882	6.043765	6.000000	0.010195	48.708905	1.000000	0.044419
15	2	98.606766	69.866900	48.154272	91.593619	79.128690	0.702998	0.954702	0.401266	0.656043	0.708494	6.698763	1.000000	0.013317	13.759519	5.000000	95.373580	7.064330	6.000000	0.033894	5.509100	4.000000	0.017059	13.221109	1.000000	0.012475	3.418215	5.000000	0.019521	8.946048	1.000000	0.035380	3.602819	1.000000	0.021643
16	2	33.808388	2.135177	10.350880	51.632593	48.594052	0.533529	0.682969	0.127476	0.847148	0.310835	11.065477	2.000000	0.018066	15.859095	2.000000	76.657348	15.980865	3.000000	0.032265	8.048034	6.000000	0.027412	4.885007	6.000000	0.020956	39.351403	4.000000	0.031839	1.859974	3.000000	0.175539	18.060924	3.000000	0.182700
17	2	10.912995	28.674130	85.614352	59.487621	97.782701	0.946103	0.261481	0.272038	0.924603	0.798601	8.231488	3.000000	0.019373	9.782946	6.000000	48.886703	10.076335	2.000000	0.023466	6.420114	1.000000	0.013061	10.893564	5.000000	0.049171	52.765395	3.000000	0.329709	7.138609	2.000000	0.049662	39.773436	3.000000	0.031176
18	3	68.550513	59.461000	36.177040	57.564396	25.264663	0.563201	0.599184	0.921144	0.773035	0.414546	9.465512	5.000000	0.011384	14.384674	1.000000	95.675478	14.284907	6.000000	0.011723	10.802998	2.000000	0.011415	4.348837	4.000000	0.023794	16.958703	3.000000	0.015844	8.772555	4.000000	0.136124	23.015296	4.000000	0.027275
19	2	57.501295	59.366735	46.676970	66.306087	10.413911	0.689755	0.354728	0.889633	0.741131	0.454838	2.886625	2.000000	0.012024	11.502090	1.000000	99.622539	7.178044	6.000000	0.010559	10.421003	6.000000	0.010309	11.984508	5.000000	0.022396	24.071575	1.000000	0.011003	6.539481	5.000000	0.014166	37.509130	3.000000	0.033193
20	2	41.241902	24.080930	8.072890	58.940154	38.388423	0.577903	0.978536	0.607725	0.422795	0.749959	8.061953	4.000000	0.010416	5.304480	6.000000	17.342112	11.831030	1.000000	0.037790	11.832087	2.000000	0.011787	4.317610	5.000000	0.042718	47.749671	1.000000	0.012970	11.467687	3.000000	0.013427	49.325001	5.000000	0.013456
21	2	51.091071	80.155246	34.759838	7.091214	23.163769	0.605655	0.643729	0.211813	0.718996	0.715333	7.766047	6.000000	0.011978	14.399917	4.000000	73.524421	3.621397	1.000000	0.028269	8.849159	3.000000	0.259550	9.627341	2.000000	0.053270	52.279375	4.000000	0.045722	9.977006	6.000000	0.051097	48.697758	3.000000	0.064011
22	2	10.509785	26.799869	96.323315	5.302187	5.174125	0.119677	0.186033	0.580287	0.485651	0.197319	0.445091	4.000000	0.166778	12.000207	3.000000	62.613416	2.784517	3.000000	0.010868	4.618697	5.000000	0.219943	8.819125	1.000000	0.015266	29.906582	3.000000	0.013307	6.252962	2.000000	0.011152	43.297142	2.000000	0.033586
23	1	74.413821	20.515928	46.965184	36.842138	75.243295	0.573768	0.759180	0.986155	0.677929	0.738498	12.460227	1.000000	0.015716	1.511682	4.000000	67.926982	3.658036	4.000000	0.013053	9.428287	6.000000	0.012145	6.127224	3.000000	0.039163	43.107126	4.000000	0.013469	0.343737	4.000000	0.100249	26.260902	1.000000	0.032336
24	2	75.875686	9.018598	16.652103	88.679683	61.121456	0.100413	0.745237	0.948026	0.471682	0.456299	4.809089	6.000000	0.011056	10.805694	4.000000	64.840216	17.629262	2.000000	0.045055	8.004582	4.000000	0.010347	13.751606	2.000000	0.023140	14.825359	6.000000	0.011200	9.348501	6.000000	0.018158	40.499906	1.000000	0.010425
25	2	64.072635	99.684273	4.133742	71.167128	26.495278	0.216361	0.308303	0.127997	0.439675	0.311439	9.198930	2.000000	0.034913	11.857475	1.000000	85.898553	10.374325	4.000000	0.014675	10.733130	2.000000	0.050656	4.392956	1.000000	0.014808	13.810817	2.000000	0.022772	8.623590	3.000000	0.027345	41.821270	3.000000	0.052772
26	2	50.887488	37.742570	35.663219	97.809018	19.844403	0.400438	0.772885	0.583753	0.306479	0.431279	3.889729	4.000000	0.019749	14.891779	1.000000	72.192305	10.429659	3.000000	0.027576	4.956293	1.000000	0.024774	10.289779	1.000000	0.020529	22.001924	2.000000	0.025468	10.658007	2.000000	0.091939	5.734482	2.000000	0.086346
27	2	74.106128	77.283831	65.498913	44.390516	78.630490	0.595900	0.352756	0.934080	0.112421	0.161579	7.246283	2.000000	0.013280	5.853725	2.000000	7.503700	9.255637	5.000000	0.010468	2.148800	4.000000	0.013675	11.388891	6.000000	0.205941	33.509777	1.000000	0.019577	11.978769	2.000000	0.015013	49.010724	6.000000	0.140495
28	2	53.225381	34.690223	21.796501	4.344804	87.244853	0.556540	0.570299	0.223705	0.462052	0.288350	11.366422	3.000000	0.400828	13.863569	4.000000	42.155818	3.063242	4.000000	0.028128	1.348731	2.000000	0.270298	8.560283	2.000000	0.318009	46.970340	3.000000	0.069556	2.305392	3.000000	0.020980	11.887102	2.000000	0.020277
