1	1	46.760190	731.895772	33.057422	92.963264	80.389468	0.744305	0.721183	0.746365	0.480620	0.709567	2.846250	1.000000	0.030284	32.492488	6.000000	0.010262	20.203325	1.000000	0.023775	52.324909	1.000000	0.111305	72.623696	4.000000	0.066497	3.201024	1.000000	0.016335	3.364093	6.000000	0.036301
2	1	31.060684	105.163604	8.442217	79.336543	72.573795	0.285379	0.948790	0.716374	0.685779	0.399614	1.315562	3.000000	0.015580	12.160819	2.000000	0.012749	30.123672	5.000000	0.010036	34.147177	2.000000	0.010694	31.614785	4.000000	0.019523	3.315306	1.000000	0.038753	3.732004	4.000000	0.034966
3	1	62.333678	454.732564	14.849113	92.145729	45.993455	0.444023	0.241256	0.973007	0.901314	0.484149	6.385619	6.000000	0.013166	21.453689	3.000000	0.011811	16.402518	6.000000	0.014219	49.952815	2.000000	0.042381	175.450906	1.000000	0.010088	3.853064	5.000000	0.012698	8.954960	2.000000	0.056156
4	2	15.523621	800.573273	10.645950	31.139581	75.928392	0.707405	0.109380	0.244163	0.220445	0.608576	7.635197	1.000000	0.028381	1.959630	4.000000	0.014324	6.806925	5.000000	0.013592	6.574658	5.000000	0.027543	47.332684	1.000000	0.043596	2.383056	3.000000	0.017723	7.119571	6.000000	0.024830
5	2	44.458424	333.925535	20.719261	88.486271	96.026874	0.849585	0.463990	0.152343	0.334952	0.469454	1.409307	2.000000	0.010518	5.836312	5.000000	0.013326	18.929965	3.000000	0.074938	51.662862	5.000000	0.024695	62.940517	1.000000	0.016703	8.111268	5.000000	0.017242	3.073328	4.000000	0.024815
6	1	45.158723	45.704709	47.639176	23.931967	49.650331	0.343951	0.449597	0.381400	0.885620	0.781098	6.189296	1.000000	0.011834	58.875051	2.000000	0.013935	45.857017	2.000000	0.012348	41.256656	2.000000	0.011320	9.825781	4.000000	0.013116	7.994480	3.000000	0.011029	2.847668	2.000000	0.044208
7	1	46.927820	827.871028	63.886423	99.875428	16.434644	0.671426	0.242008	0.788406	0.710680	0.174603	4.354443	1.000000	0.059912	57.941980	4.000000	0.154004	45.015737	5.000000	0.360727	43.192179	2.000000	0.013846	98.307571	4.000000	0.159913	8.319632	2.000000	0.018922	1.810268	6.000000	0.099755
8	2	46.730474	544.330969	50.106654	40.217823	58.097481	0.648862	0.632510	0.821119	0.259210	0.893689	9.634458	3.000000	0.363640	17.398143	2.000000	0.016889	51.953272	1.000000	0.010183	4.256351	4.000000	0.024178	69.833488	4.000000	0.016747	9.527800	2.000000	0.024145	3.750784	6.000000	0.023940
9	1	87.768459	935.126466	96.910862	49.022142	18.733390	0.545049	0.313316	0.636158	0.875073	0.559936	4.966849	6.000000	0.040548	30.943077	1.000000	0.011410	41.345332	5.000000	0.024433	31.461172	5.000000	0.094111	89.465088	1.000000	0.106631	4.792069	4.000000	0.186397	0.906418	2.000000	0.020398
10	1	82.992820	739.636444	42.478196	95.588352	42.471842	0.617648	0.928828	0.763721	0.951044	0.520143	1.589345	4.000000	0.042090	60.648449	3.000000	0.021370	28.399964	1.000000	0.014222	55.017755	5.000000	0.026491	116.565400	1.000000	0.011342	2.587825	2.000000	0.013615	4.013787	1.000000	0.023977
