1	3	36.063586	43.453950	53.609213	36.414432	49.945802	0.975325	0.229916	0.865769	0.357828	0.739157	1.320038	2.000000	0.012651	41.205997	6.000000	0.044429	2.263961	1.000000	0.045532	29.519700	4.000000	0.139628	7.939176	4.000000	0.055738	1.386328	5.000000	0.021285	11.029917	4.000000	0.028839
2	1	37.990448	59.050434	54.793557	7.164382	56.339619	0.629122	0.437031	0.439040	0.624393	0.264181	0.378302	1.000000	0.041087	3.354688	6.000000	0.018571	1.896697	5.000000	0.011739	109.522687	1.000000	0.031266	11.357761	3.000000	0.010781	0.340733	4.000000	0.020315	6.360547	5.000000	0.010601
3	2	35.598395	15.838003	20.323255	63.899141	89.017779	0.721277	0.932272	0.517513	0.473843	0.124638	3.326373	3.000000	0.112016	34.501813	6.000000	0.025744	2.469932	3.000000	0.019972	21.669071	4.000000	0.016670	41.392255	5.000000	0.019260	3.290823	6.000000	0.022297	2.755332	6.000000	0.050240
4	2	10.138234	55.261082	78.672725	95.140893	18.904295	0.975377	0.476743	0.652318	0.922936	0.896578	1.665463	1.000000	0.021809	8.261437	3.000000	0.020744	7.200320	5.000000	0.019555	103.765921	4.000000	0.010294	21.134127	4.000000	0.054703	3.656754	6.000000	0.013240	4.394625	3.000000	0.011151
5	2	26.959398	92.616115	86.793599	22.280493	82.557225	0.771371	0.880839	0.116039	0.943732	0.718493	0.770335	2.000000	0.106682	51.797052	3.000000	0.012006	4.301114	5.000000	0.022105	128.402019	5.000000	0.014599	45.849789	4.000000	0.048141	1.399149	6.000000	0.060101	5.545534	6.000000	0.059510
6	2	79.628824	15.875608	27.042072	94.853938	67.300745	0.958439	0.779674	0.787987	0.268188	0.759807	2.642580	2.000000	0.011762	52.649357	4.000000	0.010617	6.988005	5.000000	0.011870	155.016867	2.000000	0.084112	13.591428	5.000000	0.364744	0.371843	5.000000	0.013204	8.920928	6.000000	0.018661
7	1	90.922571	53.753141	75.621946	74.605501	20.437987	0.877798	0.269093	0.397452	0.564349	0.652109	3.217173	4.000000	0.011386	6.885722	2.000000	0.054211	13.651103	2.000000	0.018514	11.056557	6.000000	0.019305	28.945712	4.000000	0.055080	0.649115	5.000000	0.224064	12.138273	2.000000	0.024281
8	1	61.169942	85.848703	67.142365	65.158043	54.775698	0.919421	0.149475	0.742222	0.899422	0.302458	0.660387	4.000000	0.021693	55.872119	5.000000	0.016666	5.471631	2.000000	0.014311	179.202868	6.000000	0.019802	46.649282	6.000000	0.012704	4.008703	3.000000	0.026123	3.885724	1.000000	0.024653
9	2	62.668229	65.606607	34.683495	56.844760	84.078355	0.655468	0.364694	0.515373	0.815528	0.442921	3.234830	1.000000	0.016100	11.877625	1.000000	0.117988	14.055447	3.000000	0.115688	148.658790	2.000000	0.014051	2.677569	3.000000	0.015261	0.758319	2.000000	0.025161	11.668731	4.000000	0.013718
10	1	5.685662	28.763704	20.305712	33.032522	1.618880	0.526929	0.813804	0.919238	0.632350	0.136246	3.082603	1.000000	0.651899	33.369941	5.000000	0.016634	6.600708	4.000000	0.046988	77.532423	1.000000	0.079016	47.645448	4.000000	0.023835	2.231494	1.000000	0.010579	1.429515	4.000000	0.028698
11	2	29.911810	29.407385	81.565139	21.954410	38.645068	0.797271	0.360467	0.317037	0.348920	0.673951	1.454032	2.000000	0.011390	17.977186	5.000000	0.040887	6.792009	4.000000	0.087602	81.078433	1.000000	0.011662	31.729515	3.000000	0.019339	3.489234	5.000000	0.045204	10.084238	4.000000	0.010732
12	3	87.011510	59.808709	95.294611	58.890882	76.667158	0.109630	0.160603	0.674854	0.748304	0.364029	2.366142	1.000000	0.022411	48.988764	4.000000	0.012302	5.977536	1.000000	0.021148	132.221969	3.000000	0.097516	8.980258	2.000000	0.021964	0.841947	5.000000	0.014198	8.150848	6.000000	0.017139
13	3	40.585607	34.903169	33.725916	76.791685	58.425469	0.316347	0.414356	0.537048	0.168534	0.678003	1.271452	2.000000	0.012248	16.158316	5.000000	0.013274	5.969531	2.000000	0.024246	169.812931	5.000000	0.030617	37.271984	5.000000	0.012103	3.323411	5.000000	0.019723	5.204297	1.000000	0.010724
14	2	88.719610	75.998203	36.434476	96.798770	18.193942	0.717003	0.140836	0.254079	0.437211	0.566664	2.978075	4.000000	0.026817	51.639731	1.000000	0.013765	13.183969	2.000000	0.010854	77.656180	1.000000	0.022143	52.480421	1.000000	0.014150	1.802598	5.000000	0.024820	10.615557	4.000000	0.012671
15	2	58.172971	89.217217	89.909740	35.035242	31.054243	0.892457	0.468909	0.504247	0.394087	0.101953	3.298532	5.000000	0.024506	52.212608	1.000000	0.025972	3.839122	4.000000	0.029329	114.898017	3.000000	0.011872	4.773869	3.000000	0.015642	3.256349	4.000000	0.017547	0.556426	2.000000	0.011588
16	2	15.748126	91.194499	67.091487	91.424871	51.883984	0.333793	0.225127	0.436140	0.962653	0.720591	2.285190	1.000000	0.011428	35.458266	1.000000	0.016792	5.215653	6.000000	0.114472	63.325939	5.000000	0.012033	29.136495	2.000000	0.015274	3.521134	5.000000	0.067857	14.885004	4.000000	0.074806
17	1	64.112070	53.789053	62.937700	23.755203	48.739908	0.767622	0.329863	0.349121	0.584510	0.735314	3.625583	1.000000	0.015489	35.325314	3.000000	0.011946	9.378288	5.000000	0.012309	33.767272	4.000000	0.029592	20.179094	1.000000	0.027674	3.518417	6.000000	0.014343	13.330270	3.000000	0.016522
18	2	13.087042	62.494744	7.420038	33.874349	74.753502	0.166134	0.587663	0.405154	0.962488	0.490459	1.913150	2.000000	0.141961	9.388499	4.000000	0.015979	4.636268	5.000000	0.019022	120.127719	3.000000	0.010505	53.391644	2.000000	0.015138	2.035171	1.000000	0.017645	2.765469	2.000000	0.042534
19	1	93.884780	98.830333	36.791996	51.981292	42.735468	0.951561	0.136886	0.428092	0.446821	0.486208	0.990964	6.000000	0.011925	11.960142	3.000000	0.023244	14.704961	1.000000	0.011577	44.434059	2.000000	0.011838	18.995616	6.000000	0.095791	1.036187	3.000000	0.024505	5.557040	1.000000	0.026808
20	2	9.560369	59.746999	28.179387	43.508967	12.088587	0.566282	0.868007	0.515655	0.110978	0.499470	3.159581	3.000000	0.045475	26.648305	1.000000	0.020542	6.743667	4.000000	0.033256	137.888385	3.000000	0.035722	36.124156	6.000000	0.023355	0.754118	5.000000	0.109132	5.824515	6.000000	0.066628
21	1	77.044569	86.932166	44.630888	25.763511	17.914713	0.668505	0.165070	0.541245	0.276196	0.372527	3.202709	2.000000	0.013257	12.064482	2.000000	0.290340	9.257638	1.000000	0.082692	88.242337	3.000000	0.070081	47.841374	5.000000	0.028421	1.166858	1.000000	0.013665	9.594263	3.000000	0.418642
22	1	36.014382	40.019491	76.165240	45.785350	4.004069	0.621236	0.538683	0.220279	0.476791	0.829443	3.260642	1.000000	0.019903	35.218603	4.000000	0.161983	12.755331	6.000000	0.052996	60.765537	5.000000	0.012384	43.282619	1.000000	0.012719	0.299955	3.000000	0.025976	12.455584	3.000000	0.042259
23	2	52.575315	4.546943	15.748816	59.216197	16.201211	0.410092	0.718708	0.390911	0.815146	0.243889	1.136694	5.000000	0.011906	47.592018	6.000000	0.016217	4.726348	1.000000	0.063995	83.446019	5.000000	0.130446	44.615446	1.000000	0.053268	1.049927	3.000000	0.041920	10.379647	1.000000	0.057084
24	2	79.221740	13.504600	94.968923	20.230964	55.593568	0.332326	0.421558	0.548142	0.564660	0.704800	1.202322	2.000000	0.027441	34.056119	3.000000	0.017198	14.697175	1.000000	0.010294	168.889682	2.000000	0.013760	20.490553	6.000000	0.010914	1.779245	6.000000	0.012406	11.810648	5.000000	0.010290
25	1	79.362227	1.943254	14.204162	81.026807	10.629854	0.263426	0.687920	0.975756	0.604179	0.407860	3.607737	2.000000	0.036433	52.543797	3.000000	0.031516	2.899709	3.000000	0.031237	14.242270	1.000000	0.013138	3.141165	6.000000	0.874313	1.301424	1.000000	0.010313	11.210974	6.000000	0.064517
26	3	24.714072	63.273717	7.003531	34.595784	37.351037	0.774656	0.550160	0.970882	0.940120	0.385516	3.880692	1.000000	0.094814	31.938502	3.000000	0.012296	0.305435	6.000000	0.023856	145.826108	1.000000	0.011582	12.288478	2.000000	0.018230	2.236431	6.000000	0.021024	10.128306	3.000000	0.077919
27	1	16.038431	51.119182	10.121574	24.044757	91.003057	0.345242	0.649268	0.873448	0.644973	0.796334	3.790662	2.000000	0.018529	10.943561	1.000000	0.024594	14.675441	4.000000	0.016049	114.394264	3.000000	0.012999	52.711163	4.000000	0.030929	3.583332	1.000000	0.015702	3.516043	1.000000	0.010796
28	1	58.791129	95.889025	54.419915	85.901986	88.191046	0.148974	0.313322	0.844102	0.239908	0.865019	1.799603	2.000000	0.023175	23.242133	2.000000	0.016209	1.368449	5.000000	0.010311	17.643376	6.000000	0.073982	39.687032	2.000000	0.031296	2.529213	3.000000	0.103361	12.273287	1.000000	0.248155
29	2	47.936461	95.645800	61.664369	89.199250	38.045912	0.343925	0.690624	0.206222	0.648555	0.601081	0.917659	5.000000	0.015040	8.251982	2.000000	0.019099	13.703647	5.000000	0.013465	88.159896	6.000000	0.016634	48.343773	4.000000	0.033045	0.126067	5.000000	0.017014	2.496651	3.000000	0.126937
30	2	45.417272	47.912906	65.930540	7.250853	60.471335	0.210039	0.738330	0.546103	0.733207	0.501997	1.955316	4.000000	0.136898	36.889419	4.000000	0.034821	4.331661	3.000000	0.048850	165.418562	6.000000	0.088011	44.267010	3.000000	0.013490	3.541452	3.000000	0.024671	10.216118	4.000000	0.014480
31	1	74.050311	84.942917	83.591061	99.658213	48.802593	0.941606	0.393297	0.464304	0.208067	0.340549	2.526553	6.000000	0.038586	37.102850	5.000000	0.032453	0.897596	2.000000	0.010043	37.827811	3.000000	0.010926	10.276892	2.000000	0.013931	0.659824	4.000000	0.019045	0.593190	6.000000	0.010222
32	3	50.846215	50.561884	20.099315	67.198074	50.226159	0.773177	0.281866	0.652517	0.282874	0.275736	3.112524	2.000000	0.107186	53.415155	5.000000	0.060378	0.910252	6.000000	0.015218	72.707661	2.000000	0.021683	18.414788	1.000000	0.015388	0.980120	2.000000	0.010445	13.267215	6.000000	0.037245
33	2	95.280441	41.587756	12.866832	62.170059	20.479549	0.869124	0.580417	0.810622	0.767028	0.943021	1.543289	6.000000	0.010732	40.315179	5.000000	0.058430	3.014095	6.000000	0.039679	72.508939	4.000000	0.022700	49.110331	1.000000	0.022759	2.359173	3.000000	0.013520	12.518154	6.000000	0.010182
34	2	3.616780	35.062661	30.451513	78.944460	99.714930	0.100539	0.645522	0.182356	0.701374	0.479027	2.315451	1.000000	0.017931	9.127421	1.000000	0.012430	14.895817	6.000000	0.588171	116.425724	6.000000	0.012310	14.226579	2.000000	0.018080	0.389597	5.000000	0.010430	10.032900	1.000000	0.021842
35	1	90.501590	80.302535	37.342738	7.941327	71.876340	0.948965	0.837635	0.553891	0.109609	0.418838	1.144700	2.000000	0.026125	47.558079	2.000000	0.024038	3.504008	3.000000	0.026846	29.581060	5.000000	0.078806	21.155889	5.000000	0.030873	2.767355	5.000000	0.348143	1.687911	1.000000	0.014694
36	2	33.281425	48.152132	54.560348	54.114891	73.417635	0.829826	0.879652	0.847021	0.515590	0.889163	2.315219	5.000000	0.047377	36.279976	6.000000	0.030233	2.844231	1.000000	0.010768	99.552088	2.000000	0.011334	12.924354	5.000000	0.020103	3.916400	4.000000	0.098212	2.047468	1.000000	0.010600
37	1	21.515700	95.444093	10.869905	40.564373	10.749629	0.805994	0.702650	0.502009	0.337610	0.448550	1.657485	3.000000	0.012558	46.872038	6.000000	0.016997	13.803508	1.000000	0.025357	180.098946	6.000000	0.718539	43.143014	5.000000	0.011019	0.785008	1.000000	0.016516	4.287011	6.000000	0.031553
38	1	34.445667	28.700818	11.291537	61.153023	57.927331	0.597315	0.718710	0.484555	0.398090	0.102487	3.828916	6.000000	0.013819	18.587344	6.000000	0.016872	6.862314	3.000000	0.089899	149.726797	2.000000	0.014598	54.298399	3.000000	0.010272	0.824454	5.000000	0.027855	8.072700	1.000000	0.012888
